0.881914	30.33333333
0.872797	35.16205534
0.877252	32.05882353
0.852755	33.200409
0.881262	27.64467005
0.879243	28.49140049
0.880612	28.95641646
0.880744	27.83879093
0.877873	33.33962264
0.883033	14.6937799
0.880851	29.94613583
0.879794	34.88353414
0.882176	17.62948207
0.882414	37.58691589
0.877594	38.84892086
0.882176	17.62948207
0.882414	37.58691589
0.877594	38.84892086
0.88317	31.36098655
0.879751	31.58980044
0.881207	21.93670886
0.886028	22.00961538
0.878338	30.35023041
0.878552	34.41463415
0.880215	26.7007874
0.866279	33.79591837
0.867587	34.60678643
0.877949	33.76190476
0.8831	35.2255489
0.881229	32.69527897
0.874335	34.38866397
0.874405	28.89156627
0.87876	28.33580247
0.88502	29.66508314
0.88148	35.51185771
0.878071	16.35897436
0.87888	17.70355731
0.859289	30.37612613
0.872923	34.05510204
0.849708	32.47291667
0.877018	32.25974026
0.864965	17.49212598
0.873077	20.15862069
0.871368	33.37006237
0.87873	34.84136546
0.871876	34.98611111
0.873194	31.00672646
0.860706	32.68763103
0.880049	40.07867133
0.876841	35.53438114
0.880033	41.89966555
0.883648	20.19163763
0.874646	15.52914798
0.865878	16.40756303
0.871369	18.10727969
0.844189	17.81132075
0.879439	29.26794258
0.880928	36.26112186
0.870161	36.85714286
0.86181	41.44370861
0.88499	31.63697105
0.864918	32.09012876
0.827443	31.29263158
0.875338	30.24654378
0.865302	31.07095344
0.876853	33.44050104
0.856602	32.8045738
0.87643	32.23809524
0.868578	29.39058824
0.865683	40.87183811
0.875699	40.85665529
0.87509	36.99623352
0.875358	40.49225473
0.877122	36.10444874
0.8672	35.28180039
0.873248	40.74232082
0.874201	41.20439189
0.877665	42.06644518
0.864601	41.50912106
0.869984	43.08360129
0.871361	37.5323475
0.872943	36.0019305
0.870279	27.64661654
0.863603	27.15949367
0.875572	38.27140255
0.861937	38.77345133
